"","ID","Fecha","Tweet","Favorites","Retweets"
"1038","1,30133E+18","03/09/2020 1:36","quiere usted conocer mayoria netcenter siga hilo comentan ",37,8
"1040","1,30133E+18","03/09/2020 1:12","coronavirusgt drgiammattei coches descarados muertos hambre",0,0
"1041","1,30132E+18","03/09/2020 0:32","datoscovidgt region llegado hoy 400mil casos coronavirusgt fin semana 10mil f ",11,4
"1042","1,30131E+18","03/09/2020 0:22","coronavirusgt muniguate calidad",0,0
"1043","1,30131E+18","02/09/2020 23:55","coronavirusgt drgiammattei miserable basura presidente renunciagiamattei",0,0
"1045","1,3013E+18","02/09/2020 23:42","coronavirusgt lmmartinez drgiammattei miserable basura presidente renunciagiamattei",0,0
"1046","1,3013E+18","02/09/2020 23:40","ternurita tt ",6,1
"1047","1,3013E+18","02/09/2020 23:35","coronavirusgt alertagt502 lmmartinez drgiammattei bueno veamos informes contraloria viajes ",2,0
"1048","1,3013E+18","02/09/2020 23:24","coronavirusgt lmmartinez drgiammattei primer damo nacion mejor vicepresidente repaoblic ",3,2
"1049","1,30129E+18","02/09/2020 23:04","jajaja entran desconocidos salen pareja coronavirusgt coronavirus covid19 ",0,0
"1050","1,30129E+18","02/09/2020 22:59","coronavirusgt lmmartinez drgiammattei crcr",1,0
"1051","1,30129E+18","02/09/2020 22:47","coronavirusgt lmmartinez drgiammattei ",1,1
"1052","1,30129E+18","02/09/2020 22:46","coronavirusgt muniguate proximas elecciones alcalde van reparar",0,0
"1053","1,30129E+18","02/09/2020 22:43","coronavirusgt drgiammattei creo",0,0
"1054","1,30129E+18","02/09/2020 22:34"," chambre ",0,0
"1055","1,30129E+18","02/09/2020 22:32","denunciaciudadana ores muniguate calle marti or metio pie caja tapadera ",46,30
"1056","1,30129E+18","02/09/2020 22:30","datoscovidgt ingeniero miguel martinez lmmartinez dando palabras inauguracion dia hoy dato ",26,15
"1057","1,30128E+18","02/09/2020 22:15","gordiplones hijos uerca ",0,0
"1058","1,30128E+18","02/09/2020 21:46","autoridades verifican aeropuerto internacional aurora medidas bioseguridad implementaran par ",22,1
"1060","1,30127E+18","02/09/2020 21:36","coronavirusgt drgiammattei siento culto homosexual",1,0
"1061","1,30126E+18","02/09/2020 21:05","nerik885 mjorgec1994 vichoguate angeledujr paocarriaza coronavirusgt diegolem27 diegolainfiesta ",2,0
"1062","1,30126E+18","02/09/2020 21:00","econmia procesogt comparte cambio dolar dia coronavirusgt ",0,0
"1064","1,30126E+18","02/09/2020 20:58","coronavirusgt drgiammattei nauseas",2,0
"1065","1,30126E+18","02/09/2020 20:56","coronavirusgt drgiammattei porki porki",1,0
"1066","1,30126E+18","02/09/2020 20:54","video especialmente dios bendiga guatemala siente usted escuchar or drgiammattei ",10,5
"1067","1,30126E+18","02/09/2020 20:52","guatemala health ministry registers 754 new cases of covid19 total of 75644 12 patients died 2790 2 75 ",0,0
"1068","1,30126E+18","02/09/2020 20:33","coronavirusgt drgiammattei razon cada rato ayuno sirve bajar panza",4,0
"1069","1,30125E+18","02/09/2020 19:47","coronavirusgt drgiammattei burlo explica presidente agita hablar",1,0
"1071","1,30123E+18","02/09/2020 18:30","coronavirusgt drgiammattei gran putaaaaaa morongazo ",0,0
"1072","1,30123E+18","02/09/2020 18:26","covid19 concretamente 3 hospitales temporales coronavirusgt mantendran manera permanen ",1,0
"1073","1,30122E+18","02/09/2020 17:53","coronavirusgt drgiammattei ahi si pisto evidencia hizo ayuno ati",0,0
"1074","1,30121E+18","02/09/2020 17:19","coronavirusgt drgiammattei duo barrigones",0,0
"1075","1,30121E+18","02/09/2020 17:17","coronavirusgt creo datos publica ministerio salud",2,0
"1077","1,3012E+18","02/09/2020 16:55","cerraron comedores gente mas necesito ahora abren nuevo veremos criterios ",5,3
"1078","1,3012E+18","02/09/2020 16:54","covid19 presidente guatemala drgiammattei da finalizados 5 hospitales temporales enfrentar ",7,0
"1079","1,3012E+18","02/09/2020 16:45","coronavirusgt drgiammattei barriga puta madre llenarla",0,0
"1080","1,3012E+18","02/09/2020 16:30","coronavirusgt drgiammattei ttttt",0,0
"1081","1,3012E+18","02/09/2020 16:29","avsssbarrett coronavirusgt drgiammattei ",0,0
"1082","1,30119E+18","02/09/2020 16:26","coronavirusgt drgiammattei dos malditos mas ayuno hacen pais",2,0
"1083","1,30119E+18","02/09/2020 16:24","noescoronavirus hoy or drgiammattei diputado inauguran comedor social santa lucia acaban ",62,13
"1084","1,30119E+18","02/09/2020 16:08","dbrincker coronavirusgt ui abren negocios necesidad ignorancia creen ",0,0
"1085","1,30119E+18","02/09/2020 15:53"," veo gente relajada covid cambiado cuidados sigo reunirme co ",1,0
"1086","1,30118E+18","02/09/2020 15:30","urgente ss ui situacion pandemia guatemala 1 75649 contagiados 754 hoy 2790 fallecidos ",17,4
"1087","1,30118E+18","02/09/2020 15:25","rodrigochavar coronavirusgt vivo colonia mixco veo toda gente salir mascarilla vive usted",1,0
"1088","1,30118E+18","02/09/2020 15:09","coronavirusgt axcelente baja pronostico muerterio cumplio va cumplir",1,0
"1089","1,30117E+18","02/09/2020 15:03","coronavirusgt nunca crei datos siento estan falseados necesidad gobierno gente ",3,0
"1090","1,30117E+18","02/09/2020 14:40","covid19 guatemala registra 12 personas fallecidas coronavirusgt aoltimas 24 horas alcanzar ",1,3
"1091","1,30117E+18","02/09/2020 14:34","coronavirusgt pdhgt corteidh hernandezmack asibrianv cartas estan tiradas solo patria defiende pa ",0,0
"1092","1,30116E+18","02/09/2020 14:25","dbrincker claro guatemala da importancia coronavirusgt primer pais mundo vencerlo",0,0
"1093","1,30116E+18","02/09/2020 14:23","coronavirusgt asibrianv hernandezmack pdhgt si queremos nacion cambie luchar ello nuest ",1,0
"1094","1,30116E+18","02/09/2020 14:22","urgente datoscovidgt neymarjr dimaria jugadores psgespanol dan positivo coronavirusgt ",5,0
"1095","1,30116E+18","02/09/2020 14:21","coronavirusgt percibis mayoria viene norte creo malos convencen irresponsables triste 1i",5,0
"1096","1,30116E+18","02/09/2020 14:21","coronavirusgt 213 ",1,0
"1097","1,30116E+18","02/09/2020 14:19","datoscovidgt ui situacion coronavirusgt dia martes 1 septiembre 3548 pruebas 754 positivos 12 ",18,4
"1098","1,30116E+18","02/09/2020 13:57"," ahi anda total desfachatez lordpajas giamattei corbatin uturias pactodecorruptos q ",1,0
"1100","1,30115E+18","02/09/2020 13:20","coronavirusgt ministerio salud reporta 754 nuevos casos covid19 detectados aoltimas horas l ",7,3
"1102","1,30115E+18","02/09/2020 13:16","urgente autoridades confirmaron 12 fallecimientos mas coronavirusgt ",3,0
"1103","1,30115E+18","02/09/2020 13:14","urgente minsaludguate actualiza tabla datos covid19 guatemala 75 mil 644 casos acumulados ",0,0
"1104","1,30114E+18","02/09/2020 12:46","internacional oz despues 6 meses mantener contacto fieles debido coronavirusgt papa franci ",4,1
"1105","1,301E+18","02/09/2020 3:27","1abren zoolaaurora 2 motin carcel 3 aparece drgiammattei haciendo show amenzando 4 dia entr ",0,0
"1106","1,30097E+18","02/09/2020 1:39","laboratorio clinico alta tecnologia resultados mismo dia hematologia inmunologia microbiologia whatsapp 5 ",1,0
"1114","1,30096E+18","02/09/2020 0:53"," curva coronavirusgt guatemala normalizaron disminuyeron haciendo menos pruebas asi idea ",1,0
"1115","1,30096E+18","02/09/2020 0:52","coronavirusgt ui realizo desinfeccion mercado democracia zona 3 xela coordinada gober ",6,0
"1119","1,30095E+18","02/09/2020 0:30"," pandemia crisis coronavirusgt municipios encontrado aumenta conflictividad ",0,0
"1120","1,30094E+18","01/09/2020 23:50"," etapa cuarentena considerando seriamente desgraciarme pelo decoloraci ",1,0
"1121","1,30094E+18","01/09/2020 23:25","soy502 coronavirusgt osea guatemalagob miente",0,0
"1123","1,30092E+18","01/09/2020 22:28","saludxela jefe rea salud quetzaltenango juan najera refiere departamento quetzaltenango c ",3,0
"1124","1,30092E+18","01/09/2020 22:11","coronavirusgt empresas colegios podran exigir prueba covid19 establecimeintos comenzado ex ",1,1
"1125","1,30092E+18","01/09/2020 22:10","were all in this together until price fixing happens then wed ideologically prefer people couldnt buy ",0,0
"1126","1,30092E+18","01/09/2020 22:10","coronavirusgt 1 septiembre reporta cancilleria guatemalteca total 276 casos activos connac ",0,0
"1127","1,30091E+18","01/09/2020 21:27","coronavirusgt coprecovid personas llegan tarde hospitales ocupacion hospitales pacien ",3,1
"1129","1,30089E+18","01/09/2020 20:27","viejitanet perspectivagt entonces piensan abrir aeropuerto rebrote catarro asi turista ",0,1
"1130","1,30088E+18","01/09/2020 19:44","independenciagt momento presenta propuesta realizar actividades conmemorativas 199 ",5,0
"1131","1,30088E+18","01/09/2020 19:42"," regreso temporada fria hacerca preparate contamos ofertas precios especiales ",1,1
"1132","1,30088E+18","01/09/2020 19:17","coronavirusgt organismo judicial da conocer medio redes sociales casos positivos covid19 ",3,0
"1133","1,30087E+18","01/09/2020 18:51","guatemala health ministry registers 815 new cases of covid19 total of 74893 18 patients died 2778 2 86 ",0,0
"1134","1,30085E+18","01/09/2020 17:55","coronavirusgt coprecovid movilidad solo incrementado 12 pese apertura percibe m ",2,0
"1135","1,30085E+18","01/09/2020 17:50","coronavirusgt universidad eeuu proyecta segunda ola covid guatemala coprecovid advierte ",1,2
"1136","1,30085E+18","01/09/2020 17:48","coronavirusgt coprecovid hara ensayos gimnasios evaluar reapertura total 26 gimnasios tendran ",0,0
"1137","1,30085E+18","01/09/2020 17:40","charlatan deje justificar sueldo vergenza dan guatemalagob coprecovid coronavirusgt covid19gt ",0,0
"1139","1,30085E+18","01/09/2020 17:17","covid19gt guatemala registra 18 personas fallecidas coronavirusgt aoltimas 24 horas alcanzar ",2,4
"1140","1,30084E+18","01/09/2020 17:16","mjorgec1994 romanuturiaskr vichoguate angeledujr paocarriaza coronavirusgt diegolem27 diegolainfiesta ",2,0
"1141","1,30084E+18","01/09/2020 17:04","oel ejercicio importantea dijo easturia hoy justificar apertura gimnasios parques paoblico ",5,3
"1142","1,30084E+18","01/09/2020 17:02","romanuturiaskr vichoguate angeledujr paocarriaza coronavirusgt diegolem27 diegolainfiesta nerik885 ",3,0
"1143","1,30084E+18","01/09/2020 16:58","tambien vichoguate angeledujr paocarriaza coronavirusgt diegolem27 diegolainfiesta nerik885 davidgarciaberu ",6,0
"1144","1,30083E+18","01/09/2020 16:26"," easturia huevonada alvaradohector coronavirusgt an0nymousgt obvio menos prue ",0,0
"1145","1,30083E+18","01/09/2020 16:26"," desarrollo citacion bancada ministra salud amelia flores informe acerca can ",12,3
"1148","1,30082E+18","01/09/2020 15:55","urgente ss ui situacion pandemia guatemala 1 74893 contagiados 815 hoy 2778 fallecidos ",20,3
"1150","1,30082E+18","01/09/2020 15:19","wernertrego easturia hernandezmack coronavirusgt drtalamo panconfrijol1 vichoguate ensayos q ",1,0
"1152","1,30081E+18","01/09/2020 15:14","coronavirusgt autoridades salud reportan 815 nuevos casos covid19 detectados aoltimas 24 horas ",6,0
"1155","1,30081E+18","01/09/2020 15:07","urgente minsaludguate actualiza tabla datos covid19 guatemala 74 mil 893 casos acumulados ",1,0
"1156","1,30081E+18","01/09/2020 15:06","coronavirusgt tambien indica 26 gimnasios area metropolitana abriran llevar cabo ensayos pers ",3,0
"1158","1,30081E+18","01/09/2020 15:04","coronavirusgt cuanto movilidad pais uturias indica aumentado 12 ciento debido ",1,0
"1160","1,30081E+18","01/09/2020 14:45","porsinolovio oximetro puede dar informacion valiosa oxigenacion sangre paciente ",6,0
"1161","1,30081E+18","01/09/2020 14:37","coronavirusgt uturias indica continaoa baja naomero casos area central ahora u ",2,1
"1163","1,3008E+18","01/09/2020 14:34","coronavirusgt edwin uturias director coprecovid comienza conferencia prensa dar detalles so ",7,0
"1165","1,30075E+18","01/09/2020 10:59","coronavirusgt noti7guatemala favorexpliquenme asi serio vino corbatin asturias q5 ",0,0
"1166","1,30067E+18","01/09/2020 5:45","evidencia estudios continuados sugiere poblacion necesitara 2 dosis vacunas ser efectiva ",1,0
"1167","1,30066E+18","01/09/2020 5:04","coronavirusgt easturia drgiammattei van posiblemente quieren evitar fatiga lunes gallina ponendecia abuelita",1,0
"1168","1,30065E+18","01/09/2020 4:32","coronavirusgt easturia drgiammattei terrible sigo insistiendo alguien cite easturia revisen si nece ",0,0
"1169","1,30065E+18","01/09/2020 4:29","urgente covid19 presidente guatemala drgiammattei anuncia toda probabilidad aeropuerto ",32,6
"1170","1,30065E+18","01/09/2020 4:21"," buenas pajas lordpajas vichoguate coronavirusgt",0,0
"1171","1,30065E+18","01/09/2020 4:12","coronavirusgt noti7guatemala capaces cambiar esquema desvian pueblo quiere saber dan ",0,0
"1172","1,30065E+18","01/09/2020 4:08","coronavirusgt noti7guatemala seguro cuestionaran decir preguntas parecen pueblo dice ",0,0
"1173","1,30065E+18","01/09/2020 4:06","coronavirusgt noti7guatemala perdera desglose pregunta cuanto ejecutado 100 ",0,0
"1174","1,30065E+18","01/09/2020 4:04","coronavirusgt noti7guatemala alardeara hecho dira dinero ati",0,0
"1175","1,30064E+18","01/09/2020 3:44","coronavirusgt noti7guatemala solo habla canales sabe puede pagar",1,0
"1176","1,30064E+18","01/09/2020 3:42","coronavirusgt noti7guatemala ",0,0
"1177","1,30064E+18","01/09/2020 3:40","coronavirusgt noti7guatemala ui tendra nalgas jajaja",0,0
"1178","1,30064E+18","01/09/2020 3:39","noescoronavirus cuantas papadas logra contar usted foto cierto pierdase entrevista hoy ",34,8
"1179","1,30064E+18","01/09/2020 3:25"," comparto distribucion grafica semanal departamento san marcos contagios coronavirusgt ",1,0
"1180","1,30062E+18","01/09/2020 2:25"," cinco meses medio alcaldias gastado q114 millones mitigar crisis sanitaria ",0,0
"1185","1,3006E+18","01/09/2020 1:21","coronavirusgt unico funcionando guatemalagob",0,0
"1186","1,3006E+18","01/09/2020 1:14","coronavirusgt easturia drgiammattei paja mas pajas dondeestaeldinero",0,0
"1187","1,3006E+18","01/09/2020 1:11"," lordmontajes giamattei cree ahora sale maras desviar atencion ",0,0
"1188","1,3006E+18","01/09/2020 0:59","van salir cuanto vuelvan necesitar dinero seguir robando ",2,0
"1189","1,30058E+18","31/08/2020 23:36"," organismo judicial oj presento congreso iniciativa ley reos personas riesgo c ",0,0
"1191","1,30057E+18","31/08/2020 23:03","coronavirusgt easturia drgiammattei tambien pensado mismo doy cuenta personas aqui ",0,0
"1192","1,30057E+18","31/08/2020 22:59","coronavirusgt secuelas visitantes antigua guatemala pasado fin semana ",0,1
"1193","1,30057E+18","31/08/2020 22:59","transporte extraurbano chinautla reactiva operaciones incremento tarifa pasaje q075 q ",9,3
"1196","1,30052E+18","31/08/2020 19:42","ojoconmipisto recomendamos tomar medidas implemento nicaragua pandemia covid19 ",0,0
"1197","1,30052E+18","31/08/2020 19:39","soy502 nicaragua activo aeropuerto internacional espera llegada lineas aereas internacion ",0,0
"1198","1,30052E+18","31/08/2020 19:36","economiapl guatemaladgac nicaragua plena actividad economica turistica medidas hacia poblacion vulner ",1,0
"1199","1,30052E+18","31/08/2020 19:36","guatemala health ministry registers 166 new cases of covid19 total of 74074 20 patients died 2760 2 38 ",1,0
"1200","1,30052E+18","31/08/2020 19:35","coronavirusgt easturia drgiammattei dondeestaeldinero",1,0
"1201","1,30052E+18","31/08/2020 19:30","ojoconmipisto gracias dios nicaragua lucha covid19 coronavirusgt podido normalizar may ",0,0
"1202","1,30051E+18","31/08/2020 19:22","dont kill americans for trump rn healthy vaccinehoax trumpvirus covid19 coronavirus coronavirusgt covid ",0,0
"1203","1,30051E+18","31/08/2020 19:05","coronavirusgt giammattei vemos curva va bajando gracias ciudadanos mandatario aseguro l ",1,0
"1204","1,30051E+18","31/08/2020 19:00","coronavirusgt elbid aprobo operacion us100 millones seran ejecutados traves bonofamilia ",4,5
"1205","1,3005E+18","31/08/2020 18:24","mota142 coronavirusgt ui mero my friend inteligencia sentido comaon cuidate",1,0
"1206","1,3005E+18","31/08/2020 18:22","liqados coronavirusgt jajaja veces hace falta aguantan ganas vendran tiempos mejores amigo",0,0
"1207","1,3005E+18","31/08/2020 18:15","drgiammattei sigue campa drgiammattei intentar salvar imagen apoyado canales vendidos ",1,1
"1208","1,3005E+18","31/08/2020 18:12","mota142 coronavirusgt vos trasnochar queres",0,0
"1209","1,3005E+18","31/08/2020 18:10","coronavirusgt easturia drgiammattei datos podran pasarlos centros privados centros paoblicos hospitales nacionales",1,0
"1211","1,30049E+18","31/08/2020 17:30","coronavirusgt gimnasios estan trabajando poca gente puerta cerrada aonico falta ",1,0
"1212","1,30049E+18","31/08/2020 17:27"," pueblo vamos permitir abuso solo muerte dolor tragedia va hacer despertar ",6,2
"1213","1,30048E+18","31/08/2020 17:24","coronavirusgt easturia drgiammattei nuevo genocidio gente importa",1,0
"1214","1,30048E+18","31/08/2020 17:24","coronavirusgt easturia drgiammattei van hacer apostaron cartas solo colapso sanita ",1,1
"1215","1,30048E+18","31/08/2020 17:23","coronavirusgt easturia drgiammattei esque entendimos mal encajonaron virus engavetaron ahora ",1,0
"1216","1,30048E+18","31/08/2020 17:22","coronavirusgt sigamos aumentando casos contagio covid jodidos mas muertos importa",1,0
"1217","1,30048E+18","31/08/2020 17:09","coronavirusgt easturia drgiammattei nunca",1,0
"1218","1,30048E+18","31/08/2020 17:07","coronavirusgt easturia drgiammattei si embargo acabo escuchar entrevista radio epidemiologa ",1,0
"1219","1,30048E+18","31/08/2020 17:06","coronavirusgt easturia drgiammattei manipulacion datos exagerada solo comparable falta trans ",1,0
"1220","1,30048E+18","31/08/2020 16:52","covid19gt 30 abril habia solo 194 pediatras 189 enfermeras graduados 598 auxiliares enfermeri ",13,12
"1221","1,30048E+18","31/08/2020 16:48","adam sandler representa cuarentena coronavirusgt covid19 cuarentenaradical covid19gt ",0,0
"1222","1,30048E+18","31/08/2020 16:48","covid19 guatemala registra 20 personas fallecidas coronavirusgt aoltimas 24 horas alcanzar c ",1,1
"1223","1,30048E+18","31/08/2020 16:47"," van zoologico aurora plena pandemia covidiotas coronavirusgt covid19 covid19gt ",0,0
"1224","1,30047E+18","31/08/2020 16:43","coronavirusgt easturia drgiammattei pruebas privadas fijo ",1,0
"1225","1,30047E+18","31/08/2020 16:42","coronavirusgt autoridades salud coprecovid reaonen directores hospitales nacionales ana ",4,2
"1227","1,30047E+18","31/08/2020 16:35"," muerterio coronavirusgt",10,2
"1228","1,30047E+18","31/08/2020 16:31","datoscovidgt burla lunes podia faltar hoy 545 pruebas 166 positivos lamentablemente 20 fall ",117,43
"1230","1,30046E+18","31/08/2020 16:02","etualizeian covid19gt 31082020 quedateencasa coronavirusgt juntossaldremosadelante ",1,1
"1231","1,30046E+18","31/08/2020 16:02","urgente ss ui situacion pandemia guatemala 1 74074 contagiados 166 hoy 2760 fallecidos ",14,2
"1233","1,30046E+18","31/08/2020 15:45","coronavirusgt ministerio salud reporta 545 pruebas procesadas detectar covid19 aoltimas 24 hor ",7,1
"1236","1,30046E+18","31/08/2020 15:43","urgente minsaludguate actualiza tabla datos covid19 guatemala 74 mil 74 casos acumulados r ",4,0
"1237","1,30045E+18","31/08/2020 15:24","cada padre responsable familia primer lugar tener sentido comaon aunque abran ",2,0
"1238","1,30044E+18","31/08/2020 14:21","coronavirusgt abierto hace tiempo puerta cerrada gente sube videos entrenando",1,0
"1239","1,30041E+18","31/08/2020 12:33","alguien sabe amanecio semaforo coprecovid guate vozdeltuit coronavirusgt gua",0,0
"1240","1,30039E+18","31/08/2020 11:06","ragazzo35 coronavirusgt vicgarciatemp serio pregunta",0,0
"1241","1,30038E+18","31/08/2020 10:40","coronavirusgt hacen creer pueblo vi 5 entierroscada muertito venia casa n ",1,0
"1242","1,30032E+18","31/08/2020 6:31","drgiammattei n serio q hijo puta descarado sos lastima q pra aonico q serviste pra darnos paja llegar ",0,0
"1243","1,30032E+18","31/08/2020 6:20","coronavirusgt drgiammattei zoolaaurora si permite reapertura manera habria necesidad real p ",0,0
"1244","1,30031E+18","31/08/2020 5:36","coronavirusgt sumen 1500 casos fin semana menos 10 fines semana minimo roban 15000 positivos roban",0,0
"1245","1,3003E+18","31/08/2020 5:22","dbrincker coronavirusgt ui triste cierto",0,0
"1246","1,3003E+18","31/08/2020 5:07","jbsilva1090 coronavirusgt cuidemonos responsabilidad salvese pueda siquiera sabremos dinero ",1,0
"1247","1,3003E+18","31/08/2020 5:06","jbsilva1090 coronavirusgt verdad opinion importa gobierno abriran modos ati",0,0
"1248","1,3003E+18","31/08/2020 5:04","jbsilva1090 coronavirusgt pues revise estadisticas asintomaticos fatigan dolor cuerpo fuerte ",0,0
"1249","1,3003E+18","31/08/2020 5:01","dbrincker coronavirusgt personas pueden sentir sanas usted sabe porcentaje alto contagiado ",1,0
"1250","1,3003E+18","31/08/2020 4:57","jbsilva1090 coronavirusgt tambien depende nivel gimnasio futeca excelente",0,0
"1251","1,3003E+18","31/08/2020 4:54","jbsilva1090 coronavirusgt gim va gente sana registros covid da cansancio fatiga saben zoo va gente desconocida ati",1,0
"1252","1,3003E+18","31/08/2020 4:52","check out my latest product cuarentenatotal calleypoche tipsparanosergil coronavirusgt coronavirus ",0,0
"1253","1,30029E+18","31/08/2020 4:45","coronavirusgt siiii gym siiii ",0,0
"1254","1,30029E+18","31/08/2020 4:38","coronavirusgt tan fanaticos ir reunion religiosa hagan veremos consecuencias",1,0
"1255","1,30029E+18","31/08/2020 4:36","dbrincker coronavirusgt mas seguro zoologico creo gimnasio espacio cerrado zoo ",1,0
"1256","1,30029E+18","31/08/2020 4:25","coronavirusgt guatemalagob inmunidad reba siguen aplicando",1,0
"1257","1,30029E+18","31/08/2020 4:19"," culpa compartida guatemalagob minsaludguate cada q zoolaaurora zoologico an ",0,0
"1258","1,30029E+18","31/08/2020 4:15","coronavirusgt vicgarciatemp zoo",0,0
"1259","1,30028E+18","31/08/2020 4:10","exacto guatemalagob zoolaaurora miles guatemaltecos irresponsables zooaurora coronavirusgt ",0,0
"1260","1,30028E+18","31/08/2020 3:53","geffryvillatoro coronavirusgt mara nunca van entender virus caza personas",0,0
"1261","1,30028E+18","31/08/2020 3:47","guatemalagob drgiammattei pendejo suicidio masa promovio promedio s recono ",1,1
"1262","1,30028E+18","31/08/2020 3:44"," paradas transmetro coronavirusgt pa llevar joven ",0,0
"1263","1,30027E+18","31/08/2020 3:11"," vuelta normalidad coronavirusgt solo falta habran cines ",0,0
"1267","1,30027E+18","31/08/2020 2:55","si aqui miwuate gente borrega si votaron ",1,0
"1268","1,30026E+18","31/08/2020 2:46"," aglomeraciones visto fin semana dudo estadisticas coronavirusgt ",3,0
"1269","1,30026E+18","31/08/2020 2:41"," pasear da clavo decirlo coronavirusgt",0,0
"1270","1,30026E+18","31/08/2020 2:39","soymagalylopez coronavirusgt drgiammattei zoolaaurora hacer dinero ser complice robo descarado",0,0
"1271","1,30026E+18","31/08/2020 2:38","coronavirusgt salio control ineptitud desgobierno",1,0
"1272","1,30026E+18","31/08/2020 2:20","coronavirusgt guatemalagob mayoria pruebas estan corriendo antigeno pcr rondan entr ",1,0
"1273","1,30026E+18","31/08/2020 2:14","porktendenciagt coronavirusgt abrieron hace 8 autorizo yiamma avalado corbatin",1,0
"1274","1,30026E+18","31/08/2020 2:13","coronavirusgt transporte iglesias ver amanecemos lunes ",2,0
"1275","1,30025E+18","31/08/2020 2:07","coronavirusgt abren iglesias pue abrieron jaja",0,0
"1276","1,30025E+18","31/08/2020 1:54"," distintos municipios cocodes restringieron pasos paso temor ser contagiados coronavirusgt pe ",7,8
"1277","1,30025E+18","31/08/2020 1:53","vidalinfecto coronavirusgt andan tan ocupados juntandose olvida sienten mal consultan",2,0
"1278","1,30025E+18","31/08/2020 1:52","vicgarciatemp coronavirusgt cabal debe olvidar gobierno debe procurar bienestar poblacion ",10,2
"1279","1,30025E+18","31/08/2020 1:51","gimnasios si hace meses estan abiertos ",1,0
"1280","1,30025E+18","31/08/2020 1:48","vicgarciatemp monomalteco pocos dias veremos aeropuerto vuelos reanudaran",0,0
"1281","1,30025E+18","31/08/2020 1:47","coronavirusgt invitados si",1,0
"1282","1,30025E+18","31/08/2020 1:46"," culpa gobierno zoologico coronavirusgt ",0,1
"1283","1,30025E+18","31/08/2020 1:45","monomalteco coronavirusgt mayoria gente sabe pandemia encima ves ahi presidente si pues peor aaon",9,0
"1284","1,30025E+18","31/08/2020 1:42","coronavirusgt vicgarciatemp ambos razon diferente forma gobierno encargo difundir propaganda s ",17,1
"1285","1,30025E+18","31/08/2020 1:38"," or pasadoooopensaria penas presiones ayuno pide hagamos claramente ",6,0
"1286","1,30025E+18","31/08/2020 1:33"," comparto ",1,0
"1287","1,30025E+18","31/08/2020 1:32"," combina tambien irresponsabilidad sacerdotes pastores empresas actividades ",0,0
"1288","1,30024E+18","31/08/2020 1:30"," vez accion zoolaaurora combina toda gente irresponsable piensa puesto riesg ",0,0
"1289","1,30024E+18","31/08/2020 1:27"," zoolaaurora muestra d grupo indispensable q abre semaforo rojo impuesto guatemalagob ",0,0
"1290","1,30024E+18","31/08/2020 1:25","coronavirusgt futeca ta envio correo septiembre aunque creo gim mas seguro zoologico transporte ati",6,1
"1291","1,30024E+18","31/08/2020 1:22","nuevos centros contagio colectivo coronavirusgt covid19 apoyo guatemalagob minsaludguate ",0,0
"1292","1,30024E+18","31/08/2020 1:12","vicgarciatemp considero culpa miles hoy obligados ",38,0
"1293","1,30024E+18","31/08/2020 1:08","coronavirusgt mandaron correo oensayo seguroa",1,0
"1294","1,30024E+18","31/08/2020 1:07","coronavirusgt pues vivo nunca cerraron",1,0
"1295","1,30024E+18","31/08/2020 1:06"," verdad hace bien ver saber cadenas nacionales drgiammattei dondeestaeldinero ",0,0
"1296","1,30024E+18","31/08/2020 1:06"," importa funcionarios guatemalagob poblacion haga pruebas laboratorios privados ",52,12
"1297","1,30024E+18","31/08/2020 1:05"," accesorio correspondiente salimos coronavirusgt ",4,1
"1298","1,30024E+18","31/08/2020 1:02","marialeandrino soy502 coronavirusgt largas filas vehiculos personas observan alrededores z ",0,0
"1299","1,30024E+18","31/08/2020 1:02","datoscovidgt practicamente funcionando siguiente paso seran gimnasios considerando i ",58,7
"1300","1,30024E+18","31/08/2020 1:00","coronavirusgt compartimos pensamiento critico filochofo ",1,0
"1301","1,30024E+18","31/08/2020 1:00","coronavirusgt ana lucia vasquez gerente mercadeo zoologico recomendo visitantes si ven cerrad ",0,0
"1302","1,30023E+18","31/08/2020 0:46"," pierdes bello lugar guatemala coronavirusgt ",0,0
"1303","1,30023E+18","31/08/2020 0:41","prensalibre andreadgtv coronavirusgt covid19 si abierto puertas zoologico animales ",3,1
"1304","1,30023E+18","31/08/2020 0:41","guatemalagob cinismo burlan pueblo tratan ignorantes vea easturia video toda ge ",0,0
"1305","1,30023E+18","31/08/2020 0:30","coronavirusgt hoy realizo segunda jornada pruebas ensayos protocolos ",1,0
"1306","1,30023E+18","31/08/2020 0:27"," reapertura nacional alimenta coronavirusgt punto obesidad veremos consecuencias dias ojo ",0,1
"1307","1,30023E+18","31/08/2020 0:24"," pareciera qur covid dejo existir magicamente reuniones aqui alla precauciones espero ten ",3,1
"1308","1,30022E+18","31/08/2020 0:01","coronavirusgt drgiammattei zoolaaurora salia casa contagie ahora imaginense gente",7,1
"1309","1,30022E+18","31/08/2020 0:00"," pandemia coronavirusgt aaon controlada guatemala cada region encuentra bajo diferentes ",10,10
"1310","1,30022E+18","30/08/2020 23:51","claro ",1,0
"1311","1,30021E+18","30/08/2020 23:20","drgiammattei zoolaaurora gran baldetti si miope ver problema zoologico cola ",0,0
"1312","1,30021E+18","30/08/2020 23:19"," evitar aglomeraciones peligro contagiarse coronavirusgt zoologico dia hoy bueno",3,0
